,CODIGO_CLIENTE,UF,ULTIMO_SALARIO,MEDIA_SALARIO_ZIP,TEMPO_ULTIMO_EMPREGO_MESES,RECOMENDADO,saving
1780,1884,MG,4800.0,4800.0,9,NÃO,0.0
1781,1885,SC,2200.0,2200.0,18,NÃO,0.0
1782,1886,PR,3900.0,3900.0,22,NÃO,0.0
1783,1887,RJ,11500.0,11500.0,30,NÃO,0.0
1784,1888,SP,3100.0,3100.0,14,NÃO,0.0
1785,1889,MG,6800.0,6800.0,19,NÃO,0.0
1786,1890,SC,22000.0,22000.0,25,NÃO,0.0
1787,1891,PR,4500.0,4500.0,48,NÃO,0.0
1788,1892,RJ,9800.0,9800.0,120,NÃO,0.0
1789,1893,SP,15000.0,15000.0,15,NÃO,0.0
1790,1894,MG,6100.0,6100.0,80,NÃO,0.0
1791,1895,SC,9000.0,9000.0,12,NÃO,0.0
1792,1896,PR,17500.0,17500.0,75,NÃO,0.0
1793,1897,RJ,13000.0,13000.0,90,NÃO,0.0
1794,1898,SP,5300.0,5300.0,93,NÃO,0.0
1795,1899,RJ,18300.0,18300.0,150,NÃO,0.0
1796,1901,MG,4800.0,4800.0,9,NÃO,0.0
1797,1902,SC,2200.0,2200.0,18,NÃO,0.0
1798,1903,PR,3900.0,3900.0,22,NÃO,0.0
1799,1904,RJ,11500.0,11500.0,30,NÃO,0.0
1800,1905,SP,3100.0,3100.0,14,NÃO,0.0
1801,1906,MG,6800.0,6800.0,19,NÃO,0.0
1802,1907,SC,1800.0,1800.0,8,NÃO,0.0
1803,1908,PR,4800.0,4800.0,9,NÃO,0.0
1804,1909,RJ,2200.0,2200.0,18,NÃO,0.0
1805,1910,SP,3900.0,3900.0,22,NÃO,0.0
1806,1911,MG,11500.0,11500.0,30,NÃO,0.0
1807,1912,SC,3100.0,3100.0,14,NÃO,0.0
1808,1913,PR,6800.0,6800.0,19,NÃO,0.0
1809,1914,RJ,22000.0,22000.0,25,NÃO,0.0
1810,1915,SP,4500.0,4500.0,48,NÃO,0.0
1811,1916,RJ,9800.0,9800.0,120,NÃO,0.0
1812,1918,MG,6100.0,6100.0,80,NÃO,0.0
1813,1919,SC,9000.0,9000.0,12,NÃO,0.0
1814,1920,PR,17500.0,17500.0,75,NÃO,0.0
1815,1921,RJ,13000.0,13000.0,90,NÃO,0.0
1816,1922,SP,5300.0,5300.0,93,NÃO,0.0
1817,1923,MG,18300.0,18300.0,150,NÃO,0.0
1818,1924,SC,1800.0,1800.0,8,NÃO,0.0
1819,1925,PR,4800.0,4800.0,9,NÃO,0.0
1820,1926,RJ,2200.0,2200.0,18,NÃO,0.0
1821,1927,SP,3900.0,3900.0,22,NÃO,0.0
1822,1928,MG,11500.0,11500.0,30,NÃO,0.0
1823,1929,SC,3100.0,3100.0,14,NÃO,0.0
1824,1930,PR,6800.0,6800.0,19,NÃO,0.0
1825,1931,RJ,1800.0,1800.0,8,NÃO,0.0
1826,1932,SP,4800.0,4800.0,9,NÃO,0.0
1827,1933,RJ,2200.0,2200.0,18,NÃO,0.0
1828,1935,MG,11500.0,11500.0,30,NÃO,0.0
1829,1936,SC,3100.0,3100.0,14,NÃO,0.0
1830,1937,PR,6800.0,6800.0,19,NÃO,0.0
1831,1938,RJ,22000.0,22000.0,25,NÃO,0.0
1832,1939,SP,4500.0,4500.0,48,NÃO,0.0
1833,1940,MG,9800.0,9800.0,120,NÃO,0.0
1834,1941,SC,15000.0,15000.0,15,NÃO,0.0
1835,1942,PR,6100.0,6100.0,80,NÃO,0.0
1836,1943,RJ,9000.0,9000.0,12,NÃO,0.0
1837,1944,SP,17500.0,17500.0,75,NÃO,0.0
1838,1945,MG,13000.0,13000.0,90,NÃO,0.0
1839,1946,SC,5300.0,5300.0,93,NÃO,0.0
1840,1947,PR,18300.0,18300.0,150,NÃO,0.0
1841,1948,RJ,1800.0,1800.0,8,NÃO,0.0
1842,1949,SP,4800.0,4800.0,9,NÃO,0.0
1843,1950,RJ,2200.0,2200.0,18,NÃO,0.0
1844,1952,MG,11500.0,11500.0,30,NÃO,0.0
1845,1953,SC,3100.0,3100.0,14,NÃO,0.0
1846,1954,PR,6800.0,6800.0,19,NÃO,0.0
1847,1955,RJ,1800.0,1800.0,8,NÃO,0.0
1848,1956,SP,4800.0,4800.0,9,NÃO,0.0
1849,1957,MG,2200.0,2200.0,18,NÃO,0.0
1850,1958,SC,3900.0,3900.0,22,NÃO,0.0
1851,1959,PR,11500.0,11500.0,30,NÃO,0.0
1852,1960,RJ,3100.0,3100.0,14,NÃO,0.0
1853,1961,SP,6800.0,6800.0,19,NÃO,0.0
1854,1962,MG,22000.0,22000.0,25,NÃO,0.0
1855,1963,SC,4500.0,4500.0,48,NÃO,0.0
1856,1964,PR,9800.0,9800.0,120,NÃO,0.0
1857,1965,RJ,15000.0,15000.0,15,NÃO,0.0
1858,1966,SP,6100.0,6100.0,80,NÃO,0.0
1859,1967,RJ,9000.0,9000.0,12,NÃO,0.0
1860,1969,MG,13000.0,13000.0,90,NÃO,0.0
1861,1970,SC,5300.0,5300.0,93,NÃO,0.0
1862,1971,PR,18300.0,18300.0,150,NÃO,0.0
1863,1972,RJ,1800.0,1800.0,8,NÃO,0.0
1864,1973,SP,4800.0,4800.0,9,NÃO,0.0
1865,1974,MG,2200.0,2200.0,18,NÃO,0.0
1866,1975,SC,3900.0,3900.0,22,NÃO,0.0
1867,1976,PR,11500.0,11500.0,30,NÃO,0.0
1868,1977,RJ,3100.0,3100.0,14,NÃO,0.0
1869,1978,SP,6800.0,6800.0,19,NÃO,0.0
1870,1979,MG,1800.0,1800.0,8,NÃO,0.0
1871,1980,SC,4800.0,4800.0,9,NÃO,0.0
1872,1981,PR,2200.0,2200.0,18,NÃO,0.0
1873,1982,RJ,3900.0,3900.0,22,NÃO,0.0
1874,1983,SP,11500.0,11500.0,30,NÃO,0.0
1875,1984,RJ,3100.0,3100.0,14,NÃO,0.0
1876,1986,MG,22000.0,22000.0,25,NÃO,0.0
1877,1987,SC,4500.0,4500.0,48,NÃO,0.0
1878,1988,PR,9800.0,9800.0,120,NÃO,0.0
1879,1989,RJ,15000.0,15000.0,15,NÃO,0.0
1880,1990,SP,6100.0,6100.0,80,NÃO,0.0
1881,1991,MG,9000.0,9000.0,12,NÃO,0.0
1882,1992,SC,17500.0,17500.0,75,NÃO,0.0
1883,1993,PR,13000.0,13000.0,90,NÃO,0.0
1884,1994,RJ,5300.0,5300.0,93,NÃO,0.0
1885,1995,SP,18300.0,18300.0,150,NÃO,0.0
1886,1996,MG,1800.0,1800.0,8,NÃO,0.0
1887,1997,SC,4800.0,4800.0,9,NÃO,0.0
1888,1998,PR,2200.0,2200.0,18,NÃO,0.0
1889,1999,RJ,3900.0,3900.0,22,NÃO,0.0
1890,2000,SP,11500.0,11500.0,30,NÃO,0.0
1891,2001,RJ,3100.0,3100.0,14,NÃO,0.0
1892,2002,RJ,6800.0,6800.0,19,NÃO,0.0
1893,2003,SP,15000.0,15000.0,15,NÃO,0.0
1894,2004,MG,6100.0,6100.0,80,NÃO,0.0
1895,2005,SC,9000.0,9000.0,12,NÃO,0.0
1896,2006,PR,17500.0,17500.0,75,NÃO,0.0
1897,2007,RJ,13000.0,13000.0,90,NÃO,0.0
1898,2008,SP,5300.0,5300.0,93,NÃO,0.0
1899,2009,MG,18300.0,18300.0,150,NÃO,0.0
1900,2010,SC,1800.0,1800.0,8,NÃO,0.0
1901,2011,PR,4800.0,4800.0,9,NÃO,0.0
1902,2012,RJ,2200.0,2200.0,18,NÃO,0.0
1903,2013,SP,3900.0,3900.0,22,NÃO,0.0
1904,2014,MG,11500.0,11500.0,30,NÃO,0.0
1905,2015,SC,3100.0,3100.0,14,NÃO,0.0
1906,2016,PR,6800.0,6800.0,19,NÃO,0.0
1907,2018,SP,4800.0,4800.0,9,NÃO,0.0
1908,2019,RJ,2200.0,2200.0,18,NÃO,0.0
1909,2020,SP,3900.0,3900.0,22,NÃO,0.0
1910,2021,MG,11500.0,11500.0,30,NÃO,0.0
1911,2022,SC,3100.0,3100.0,14,NÃO,0.0
1912,2023,PR,6800.0,6800.0,19,NÃO,0.0
1913,2024,RJ,22000.0,22000.0,25,NÃO,0.0
1914,2025,SP,4500.0,4500.0,48,NÃO,0.0
1915,2026,MG,9800.0,9800.0,120,NÃO,0.0
1916,2027,SC,15000.0,15000.0,15,NÃO,0.0
1917,2028,PR,6100.0,6100.0,80,NÃO,0.0
1918,2029,RJ,9000.0,9000.0,12,NÃO,0.0
1919,2030,SP,17500.0,17500.0,75,NÃO,0.0
1920,2031,MG,13000.0,13000.0,90,NÃO,0.0
1921,2032,SC,5300.0,5300.0,93,NÃO,0.0
1922,2033,PR,18300.0,18300.0,150,NÃO,0.0
1923,2035,SP,15000.0,15000.0,15,NÃO,0.0
1924,2036,RJ,6100.0,6100.0,80,NÃO,0.0
1925,2037,SP,9000.0,9000.0,12,NÃO,0.0
1926,2038,MG,17500.0,17500.0,75,NÃO,0.0
1927,2039,SC,13000.0,13000.0,90,NÃO,0.0
1928,2040,PR,5300.0,5300.0,93,NÃO,0.0
1929,2041,RJ,18300.0,18300.0,150,NÃO,0.0
1930,2042,SP,1800.0,1800.0,8,NÃO,0.0
1931,2043,MG,4800.0,4800.0,9,NÃO,0.0
1932,2044,SC,2200.0,2200.0,18,NÃO,0.0
1933,2045,PR,3900.0,3900.0,22,NÃO,0.0
1934,2046,RJ,11500.0,11500.0,30,NÃO,0.0
1935,2047,SP,3100.0,3100.0,14,NÃO,0.0
1936,2048,MG,6800.0,6800.0,19,NÃO,0.0
1937,2049,SC,1800.0,1800.0,8,NÃO,0.0
1938,2050,PR,4800.0,4800.0,9,NÃO,0.0
1939,2052,SP,3900.0,3900.0,22,NÃO,0.0
1940,2053,RJ,11500.0,11500.0,30,NÃO,0.0
1941,2054,SP,3100.0,3100.0,14,NÃO,0.0
1942,2055,MG,6800.0,6800.0,19,NÃO,0.0
1943,2056,SC,22000.0,22000.0,25,NÃO,0.0
1944,2057,PR,4500.0,4500.0,48,NÃO,0.0
1945,2058,RJ,9800.0,9800.0,120,NÃO,0.0
1946,2059,SP,15000.0,15000.0,15,NÃO,0.0
1947,2060,MG,6100.0,6100.0,80,NÃO,0.0
1948,2061,SC,9000.0,9000.0,12,NÃO,0.0
1949,2062,PR,17500.0,17500.0,75,NÃO,0.0
1950,2063,RJ,13000.0,13000.0,90,NÃO,0.0
1951,2064,SP,5300.0,5300.0,93,NÃO,0.0
1952,2065,MG,18300.0,18300.0,150,NÃO,0.0
1953,2066,SC,1800.0,1800.0,8,NÃO,0.0
1954,2067,PR,15000.0,15000.0,15,NÃO,0.0
1955,2069,SP,9000.0,9000.0,12,NÃO,0.0
1956,2070,RJ,17500.0,17500.0,75,NÃO,0.0
1957,2071,SP,13000.0,13000.0,90,NÃO,0.0
1958,2072,MG,5300.0,5300.0,93,NÃO,0.0
1959,2073,SC,18300.0,18300.0,150,NÃO,0.0
1960,2074,PR,1800.0,1800.0,8,NÃO,0.0
1961,2075,RJ,4800.0,4800.0,9,NÃO,0.0
1962,2076,SP,2200.0,2200.0,18,NÃO,0.0
1963,2077,MG,3900.0,3900.0,22,NÃO,0.0
1964,2078,SC,11500.0,11500.0,30,NÃO,0.0
1965,2079,PR,3100.0,3100.0,14,NÃO,0.0
1966,2080,RJ,6800.0,6800.0,19,NÃO,0.0
1967,2081,SP,1800.0,1800.0,8,NÃO,0.0
1968,2082,MG,4800.0,4800.0,9,NÃO,0.0
1969,2083,SC,2200.0,2200.0,18,NÃO,0.0
1970,2084,PR,3900.0,3900.0,22,NÃO,0.0
1971,2085,RJ,11500.0,11500.0,30,NÃO,0.0
1972,2086,SP,3100.0,3100.0,14,NÃO,0.0
1973,2087,RJ,6800.0,6800.0,19,NÃO,0.0
1974,2088,SP,22000.0,22000.0,25,NÃO,0.0
1975,2089,MG,4500.0,4500.0,48,NÃO,0.0
1976,2090,SC,9800.0,9800.0,120,NÃO,0.0
1977,2091,PR,15000.0,15000.0,15,NÃO,0.0
1978,2092,RJ,6100.0,6100.0,80,NÃO,0.0
1979,2093,SP,9000.0,9000.0,12,NÃO,0.0
1980,2095,SC,13000.0,13000.0,90,NÃO,0.0
1981,2096,PR,5300.0,5300.0,93,NÃO,0.0
1982,2097,RJ,18300.0,18300.0,150,NÃO,0.0
1983,2098,SP,1800.0,1800.0,8,NÃO,0.0
1984,2099,MG,1800.0,1800.0,8,NÃO,0.0
1985,2100,SC,4800.0,4800.0,9,NÃO,0.0
1986,2101,PR,2200.0,2200.0,18,NÃO,0.0
1987,2102,RJ,3900.0,3900.0,22,NÃO,0.0
1988,2103,SP,11500.0,11500.0,30,NÃO,0.0
1989,2104,RJ,3100.0,3100.0,14,NÃO,0.0
1990,2105,SP,6800.0,6800.0,19,NÃO,0.0
1991,2106,MG,22000.0,22000.0,25,NÃO,0.0
1992,2107,SC,4500.0,4500.0,48,NÃO,0.0
1993,2108,PR,9800.0,9800.0,120,NÃO,0.0
1994,2109,RJ,15000.0,15000.0,15,NÃO,0.0
1995,2110,SP,6100.0,6100.0,80,NÃO,0.0
1996,2112,SC,17500.0,17500.0,75,NÃO,0.0
1997,2113,PR,13000.0,13000.0,90,NÃO,0.0
1998,2114,RJ,5300.0,5300.0,93,NÃO,0.0
1999,2115,SP,18300.0,18300.0,150,NÃO,0.0
2000,2116,MG,1800.0,1800.0,8,NÃO,0.0
2001,2117,SC,4800.0,4800.0,9,NÃO,0.0
2002,2118,PR,2200.0,2200.0,18,NÃO,0.0
2003,2119,RJ,3900.0,3900.0,22,NÃO,0.0
2004,2120,SP,11500.0,11500.0,30,NÃO,0.0
2005,2121,RJ,3100.0,3100.0,14,NÃO,0.0
2006,2122,SP,1800.0,1800.0,8,NÃO,0.0
2007,2123,MG,4800.0,4800.0,9,NÃO,0.0
2008,2124,SC,2200.0,2200.0,18,NÃO,0.0
2009,2125,PR,3900.0,3900.0,22,NÃO,0.0
2010,2126,RJ,11500.0,11500.0,30,NÃO,0.0
2011,2127,SP,3100.0,3100.0,14,NÃO,0.0
2012,2129,SC,22000.0,22000.0,25,NÃO,0.0
2013,2130,PR,4500.0,4500.0,48,NÃO,0.0
2014,2131,RJ,9800.0,9800.0,120,NÃO,0.0
2015,2132,SP,15000.0,15000.0,15,NÃO,0.0
2016,2133,MG,6100.0,6100.0,80,NÃO,0.0
2017,2134,SC,9000.0,9000.0,12,NÃO,0.0
2018,2135,PR,17500.0,17500.0,75,NÃO,0.0
2019,2136,RJ,13000.0,13000.0,90,NÃO,0.0
2020,2137,SP,5300.0,5300.0,93,NÃO,0.0
2021,2138,RJ,18300.0,18300.0,150,NÃO,0.0
2022,2139,SP,1800.0,1800.0,8,NÃO,0.0
2023,2140,MG,4800.0,4800.0,9,NÃO,0.0
2024,2141,SC,2200.0,2200.0,18,NÃO,0.0
2025,2142,PR,3900.0,3900.0,22,NÃO,0.0
2026,2143,RJ,11500.0,11500.0,30,NÃO,0.0
2027,2144,SP,3100.0,3100.0,14,NÃO,0.0
2028,2146,SC,4800.0,4800.0,9,NÃO,0.0
2029,2147,PR,2200.0,2200.0,18,NÃO,0.0
2030,2148,RJ,3900.0,3900.0,22,NÃO,0.0
2031,2149,SP,11500.0,11500.0,30,NÃO,0.0
2032,2150,MG,3100.0,3100.0,14,NÃO,0.0
2033,2151,SC,6800.0,6800.0,19,NÃO,0.0
2034,2152,PR,22000.0,22000.0,25,NÃO,0.0
2035,2153,RJ,4500.0,4500.0,48,NÃO,0.0
2036,2154,SP,9800.0,9800.0,120,NÃO,0.0
2037,2155,RJ,15000.0,15000.0,15,NÃO,0.0
2038,2156,SP,6100.0,6100.0,80,NÃO,0.0
2039,2157,MG,9000.0,9000.0,12,NÃO,0.0
2040,2158,SC,17500.0,17500.0,75,NÃO,0.0
2041,2159,PR,13000.0,13000.0,90,NÃO,0.0
2042,2160,RJ,5300.0,5300.0,93,NÃO,0.0
2043,2161,SP,18300.0,18300.0,150,NÃO,0.0
2044,2162,MG,1800.0,1800.0,8,NÃO,0.0
2045,2163,SC,4800.0,4800.0,9,NÃO,0.0
2046,2164,PR,2200.0,2200.0,18,NÃO,0.0
2047,2165,RJ,3900.0,3900.0,22,NÃO,0.0
2048,2166,SP,11500.0,11500.0,30,NÃO,0.0
2049,2167,MG,3100.0,3100.0,14,NÃO,0.0
2050,2168,SC,1800.0,1800.0,8,NÃO,0.0
2051,2169,PR,4800.0,4800.0,9,NÃO,0.0
2052,2170,RJ,2200.0,2200.0,18,NÃO,0.0
2053,2172,RJ,11500.0,11500.0,30,NÃO,0.0
2054,2173,SP,3100.0,3100.0,14,NÃO,0.0
2055,2174,MG,6800.0,6800.0,19,NÃO,0.0
2056,2175,SC,22000.0,22000.0,25,NÃO,0.0
2057,2176,PR,4500.0,4500.0,48,NÃO,0.0
2058,2177,RJ,9800.0,9800.0,120,NÃO,0.0
2059,2178,SP,15000.0,15000.0,15,NÃO,0.0
2060,2179,MG,6100.0,6100.0,80,NÃO,0.0
2061,2180,SC,9000.0,9000.0,12,NÃO,0.0
2062,2181,PR,17500.0,17500.0,75,NÃO,0.0
2063,2182,RJ,13000.0,13000.0,90,NÃO,0.0
2064,2183,SP,5300.0,5300.0,93,NÃO,0.0
2065,2184,MG,18300.0,18300.0,150,NÃO,0.0
2066,2185,SC,1800.0,1800.0,8,NÃO,0.0
2067,2186,PR,4800.0,4800.0,9,NÃO,0.0
2068,2187,RJ,2200.0,2200.0,18,NÃO,0.0
2069,2189,RJ,11500.0,11500.0,30,NÃO,0.0
2070,2190,SP,3100.0,3100.0,14,NÃO,0.0
2071,2191,MG,1800.0,1800.0,8,NÃO,0.0
2072,2192,SC,4800.0,4800.0,9,NÃO,0.0
2073,2193,PR,2200.0,2200.0,18,NÃO,0.0
2074,2194,RJ,3900.0,3900.0,22,NÃO,0.0
2075,2195,SP,11500.0,11500.0,30,NÃO,0.0
2076,2196,MG,3100.0,3100.0,14,NÃO,0.0
2077,2197,SC,6800.0,6800.0,19,NÃO,0.0
2078,2198,PR,22000.0,22000.0,25,NÃO,0.0
2079,2199,RJ,4500.0,4500.0,48,NÃO,0.0
2080,2200,SP,9800.0,9800.0,120,NÃO,0.0
2081,2201,MG,15000.0,15000.0,15,NÃO,0.0
2082,2202,SC,6100.0,6100.0,80,NÃO,0.0
2083,2203,PR,9000.0,9000.0,12,NÃO,0.0
2084,2204,RJ,17500.0,17500.0,75,NÃO,0.0
2085,2206,RJ,5300.0,5300.0,93,NÃO,0.0
2086,2207,SP,18300.0,18300.0,150,NÃO,0.0
2087,2208,MG,1800.0,1800.0,8,NÃO,0.0
2088,2209,SC,4800.0,4800.0,9,NÃO,0.0
2089,2210,PR,2200.0,2200.0,18,NÃO,0.0
2090,2211,RJ,3900.0,3900.0,22,NÃO,0.0
2091,2212,SP,11500.0,11500.0,30,NÃO,0.0
2092,2213,MG,3100.0,3100.0,14,NÃO,0.0
2093,2214,SC,1800.0,1800.0,8,NÃO,0.0
2094,2215,PR,4800.0,4800.0,9,NÃO,0.0
2095,2216,RJ,2200.0,2200.0,18,NÃO,0.0
2096,2217,SP,3900.0,3900.0,22,NÃO,0.0
2097,2218,MG,11500.0,11500.0,30,NÃO,0.0
2098,2219,SC,3100.0,3100.0,14,NÃO,0.0
2099,2220,PR,6800.0,6800.0,19,NÃO,0.0
2100,2221,RJ,22000.0,22000.0,25,NÃO,0.0
2101,2223,RJ,9800.0,9800.0,120,NÃO,0.0
2102,2224,SP,15000.0,15000.0,15,NÃO,0.0
2103,2225,MG,6100.0,6100.0,80,NÃO,0.0
2104,2226,SC,9000.0,9000.0,12,NÃO,0.0
2105,2227,PR,17500.0,17500.0,75,NÃO,0.0
2106,2228,RJ,13000.0,13000.0,90,NÃO,0.0
2107,2229,SP,5300.0,5300.0,93,NÃO,0.0
2108,2230,MG,18300.0,18300.0,150,NÃO,0.0
2109,2231,SC,1800.0,1800.0,8,NÃO,0.0
2110,2232,PR,4800.0,4800.0,9,NÃO,0.0
2111,2233,RJ,2200.0,2200.0,18,NÃO,0.0
2112,2234,SP,3900.0,3900.0,22,NÃO,0.0
2113,2235,MG,11500.0,11500.0,30,NÃO,0.0
2114,2236,SC,3100.0,3100.0,14,NÃO,0.0
2115,2237,PR,1800.0,1800.0,8,NÃO,0.0
2116,2238,RJ,4800.0,4800.0,9,NÃO,0.0
2117,2239,SP,2200.0,2200.0,18,NÃO,0.0
2118,2240,RJ,3900.0,3900.0,22,NÃO,0.0
2119,2241,SP,11500.0,11500.0,30,NÃO,0.0
2120,2242,MG,3100.0,3100.0,14,NÃO,0.0
2121,2243,SC,6800.0,6800.0,19,NÃO,0.0
2122,2244,PR,22000.0,22000.0,25,NÃO,0.0
2123,2245,RJ,4500.0,4500.0,48,NÃO,0.0
2124,2246,SP,9800.0,9800.0,120,NÃO,0.0
2125,2247,MG,15000.0,15000.0,15,NÃO,0.0
2126,2249,PR,9000.0,9000.0,12,NÃO,0.0
2127,2250,RJ,17500.0,17500.0,75,NÃO,0.0
2128,2251,SP,13000.0,13000.0,90,NÃO,0.0
2129,2252,MG,5300.0,5300.0,93,NÃO,0.0
2130,2253,SC,18300.0,18300.0,150,NÃO,0.0
2131,2254,PR,1800.0,1800.0,8,NÃO,0.0
2132,2255,RJ,4800.0,4800.0,9,NÃO,0.0
2133,2256,SP,2200.0,2200.0,18,NÃO,0.0
2134,2257,RJ,3900.0,3900.0,22,NÃO,0.0
2135,2258,RJ,11500.0,11500.0,30,NÃO,0.0
2136,2259,PR,3100.0,3100.0,14,NÃO,0.0
2137,2260,RJ,1800.0,1800.0,8,NÃO,0.0
2138,2261,SP,4800.0,4800.0,9,NÃO,0.0
2139,2262,RJ,2200.0,2200.0,18,NÃO,0.0
2140,2263,RJ,3900.0,3900.0,22,NÃO,0.0
2141,2264,PR,11500.0,11500.0,30,NÃO,0.0
2142,2266,SP,6800.0,6800.0,19,NÃO,0.0
2143,2267,RJ,22000.0,22000.0,25,NÃO,0.0
2144,2268,RJ,4500.0,4500.0,48,NÃO,0.0
2145,2269,PR,9800.0,9800.0,120,NÃO,0.0
2146,2270,RJ,15000.0,15000.0,15,NÃO,0.0
2147,2271,SP,6100.0,6100.0,80,NÃO,0.0
2148,2272,RJ,9000.0,9000.0,12,NÃO,0.0
2149,2273,RJ,17500.0,17500.0,75,NÃO,0.0
2150,2274,PR,13000.0,13000.0,90,NÃO,0.0
2151,2275,RJ,5300.0,5300.0,93,NÃO,0.0
2152,2276,SP,18300.0,18300.0,150,NÃO,0.0
2153,2277,RJ,1800.0,1800.0,8,NÃO,0.0
2154,2278,RJ,4800.0,4800.0,9,NÃO,0.0
2155,2279,PR,2200.0,2200.0,18,NÃO,0.0
2156,2280,RJ,3900.0,3900.0,22,NÃO,0.0
2157,2281,SP,11500.0,11500.0,30,NÃO,0.0
2158,2283,RJ,1800.0,1800.0,8,NÃO,0.0
2159,2284,PR,4800.0,4800.0,9,NÃO,0.0
2160,2285,RJ,2200.0,2200.0,18,NÃO,0.0
2161,2286,SP,3900.0,3900.0,22,NÃO,0.0
2162,2287,RJ,11500.0,11500.0,30,NÃO,0.0
2163,2288,RJ,3100.0,3100.0,14,NÃO,0.0
2164,2289,SP,6800.0,6800.0,19,NÃO,0.0
2165,2290,RJ,22000.0,22000.0,25,NÃO,0.0
2166,2291,RJ,4500.0,4500.0,48,NÃO,0.0
2167,2292,PR,9800.0,9800.0,120,NÃO,0.0
2168,2293,RJ,15000.0,15000.0,15,NÃO,0.0
2169,2294,SP,6100.0,6100.0,80,NÃO,0.0
2170,2295,RJ,9000.0,9000.0,12,NÃO,0.0
2171,2296,RJ,17500.0,17500.0,75,NÃO,0.0
2172,2297,PR,13000.0,13000.0,90,NÃO,0.0
2173,2298,RJ,5300.0,5300.0,93,NÃO,0.0
2174,2300,RJ,1800.0,1800.0,8,NÃO,0.0
2175,2301,RJ,4800.0,4800.0,9,NÃO,0.0
2176,2302,PR,2200.0,2200.0,18,NÃO,0.0
2177,2303,SP,3900.0,3900.0,22,NÃO,0.0
2178,2304,RJ,11500.0,11500.0,30,NÃO,0.0
2179,2305,RJ,3100.0,3100.0,14,NÃO,0.0
2180,2306,PR,1800.0,1800.0,8,NÃO,0.0
2181,2307,RJ,4800.0,4800.0,9,NÃO,0.0
2182,2308,SP,2200.0,2200.0,18,NÃO,0.0
2183,2309,RJ,3900.0,3900.0,22,NÃO,0.0
2184,2310,RJ,11500.0,11500.0,30,NÃO,0.0
2185,2311,PR,3100.0,3100.0,14,NÃO,0.0
2186,2312,RJ,6800.0,6800.0,19,NÃO,0.0
2187,2313,SP,22000.0,22000.0,25,NÃO,0.0
2188,2314,RJ,4500.0,4500.0,48,NÃO,0.0
2189,2315,RJ,9800.0,9800.0,120,NÃO,0.0
2190,2316,PR,15000.0,15000.0,15,NÃO,0.0
2191,2317,SP,6100.0,6100.0,80,NÃO,0.0
2192,2318,RJ,9000.0,9000.0,12,NÃO,0.0
2193,2319,RJ,17500.0,17500.0,75,NÃO,0.0
2194,2320,PR,13000.0,13000.0,90,NÃO,0.0
2195,2321,SP,5300.0,5300.0,93,NÃO,0.0
2196,2322,RJ,18300.0,18300.0,150,NÃO,0.0
2197,2323,RJ,1800.0,1800.0,8,NÃO,0.0
2198,2324,PR,4800.0,4800.0,9,NÃO,0.0
2199,2325,SP,2200.0,2200.0,18,NÃO,0.0
2200,2326,RJ,3900.0,3900.0,22,NÃO,0.0
2201,2327,RJ,11500.0,11500.0,30,NÃO,0.0
2202,2328,PR,3100.0,3100.0,14,NÃO,0.0
2203,2330,MG,4800.0,4800.0,9,NÃO,0.0
2204,2331,SC,2200.0,2200.0,18,NÃO,0.0
2205,2332,PR,3900.0,3900.0,22,NÃO,0.0
2206,2333,RJ,11500.0,11500.0,30,NÃO,0.0
2207,2334,SP,3100.0,3100.0,14,NÃO,0.0
2208,2335,MG,6800.0,6800.0,19,NÃO,0.0
2209,2336,SC,22000.0,22000.0,25,NÃO,0.0
2210,2337,PR,4500.0,4500.0,48,NÃO,0.0
2211,2338,RJ,9800.0,9800.0,120,NÃO,0.0
2212,2339,SP,15000.0,15000.0,15,NÃO,0.0
2213,2340,MG,6100.0,6100.0,80,NÃO,0.0
2214,2341,SC,9000.0,9000.0,12,NÃO,0.0
2215,2342,PR,17500.0,17500.0,75,NÃO,0.0
2216,2343,RJ,13000.0,13000.0,90,NÃO,0.0
2217,2344,SP,5300.0,5300.0,93,NÃO,0.0
2218,2345,RJ,18300.0,18300.0,150,NÃO,0.0
2219,2347,MG,4800.0,4800.0,9,NÃO,0.0
2220,2348,SC,2200.0,2200.0,18,NÃO,0.0
2221,2349,PR,3900.0,3900.0,22,NÃO,0.0
2222,2350,RJ,11500.0,11500.0,30,NÃO,0.0
2223,2351,SP,3100.0,3100.0,14,NÃO,0.0
2224,2352,MG,6800.0,6800.0,19,NÃO,0.0
2225,2353,SC,22000.0,22000.0,25,NÃO,0.0
2226,2354,PR,4500.0,4500.0,48,NÃO,0.0
2227,2355,RJ,9800.0,9800.0,120,NÃO,0.0
2228,2356,SP,15000.0,15000.0,15,NÃO,0.0
2229,2357,MG,6100.0,6100.0,80,NÃO,0.0
2230,2358,SC,9000.0,9000.0,12,NÃO,0.0
2231,2359,PR,17500.0,17500.0,75,NÃO,0.0
2232,2360,RJ,13000.0,13000.0,90,NÃO,0.0
2233,2361,SP,5300.0,5300.0,93,NÃO,0.0
2234,2362,RJ,18300.0,18300.0,150,NÃO,0.0
2235,2364,MG,4800.0,4800.0,9,NÃO,0.0
2236,2365,SC,2200.0,2200.0,18,NÃO,0.0
2237,2366,PR,3900.0,3900.0,22,NÃO,0.0
2238,2367,RJ,11500.0,11500.0,30,NÃO,0.0
