,CODIGO_CLIENTE,UF,ULTIMO_SALARIO,MEDIA_SALARIO_ZIP,TEMPO_ULTIMO_EMPREGO_MESES,RECOMENDADO,VLR_RECOM
2035,3151,SC,4500.0,5300.0,48,SIM,800.0
2036,3156,SC,17500.0,5300.0,75,NÃO,-12200.0
2037,3161,SC,4800.0,5300.0,9,NÃO,500.0
2038,3169,SC,9000.0,5300.0,12,NÃO,-3700.0
2039,3174,SC,1800.0,5300.0,8,NÃO,3500.0
2040,3179,SC,3100.0,5300.0,14,SIM,2200.0
2041,3186,SC,3100.0,5300.0,14,SIM,2200.0
2042,3191,SC,15000.0,5300.0,15,NÃO,-9700.0
2043,3196,SC,5300.0,5300.0,93,NÃO,0.0
2044,3203,SC,13000.0,5300.0,90,NÃO,-7700.0
2045,3208,SC,2200.0,5300.0,18,SIM,3100.0
2046,3213,SC,1800.0,5300.0,8,NÃO,3500.0
2047,3220,SC,22000.0,5300.0,25,NÃO,-16700.0
2048,3225,SC,9000.0,5300.0,12,NÃO,-3700.0
2049,3230,SC,1800.0,5300.0,8,NÃO,3500.0
2050,3237,SC,18300.0,5300.0,150,NÃO,-13000.0
2051,3242,SC,11500.0,5300.0,30,NÃO,-6200.0
2052,3247,SC,2200.0,5300.0,18,SIM,3100.0
2053,3254,SC,9800.0,5300.0,120,NÃO,-4500.0
2054,3259,SC,13000.0,5300.0,90,NÃO,-7700.0
2055,3264,SC,4800.0,5300.0,9,NÃO,500.0
2056,3271,SC,4500.0,5300.0,48,SIM,800.0
2057,3276,SC,17500.0,5300.0,75,NÃO,-12200.0
2058,3281,SC,4800.0,5300.0,9,NÃO,500.0
2059,3288,SC,2200.0,5300.0,18,SIM,3100.0
2060,3293,SC,22000.0,5300.0,25,NÃO,-16700.0
2061,3298,SC,9000.0,5300.0,12,NÃO,-3700.0
2062,3305,SC,2200.0,5300.0,18,SIM,3100.0
2063,3310,SC,4800.0,5300.0,9,NÃO,500.0
2064,3315,SC,6800.0,5300.0,19,NÃO,-1500.0
2065,3322,SC,17500.0,5300.0,75,NÃO,-12200.0
2066,3327,SC,4800.0,5300.0,9,NÃO,500.0
2067,3332,SC,1800.0,5300.0,8,NÃO,3500.0
2068,3339,SC,22000.0,5300.0,25,NÃO,-16700.0
2069,3344,SC,9000.0,5300.0,12,NÃO,-3700.0
2070,3349,SC,1800.0,5300.0,8,NÃO,3500.0
2071,3356,SC,4800.0,5300.0,9,NÃO,500.0
2072,3361,SC,6800.0,5300.0,19,NÃO,-1500.0
2073,3366,SC,6100.0,5300.0,80,NÃO,-800.0
2074,3373,SC,4800.0,5300.0,9,NÃO,500.0
2075,3378,SC,1800.0,5300.0,8,NÃO,3500.0
2076,3383,SC,3100.0,5300.0,14,SIM,2200.0
2077,3390,SC,9000.0,5300.0,12,NÃO,-3700.0
2078,3395,SC,1800.0,5300.0,8,NÃO,3500.0
2079,3400,SC,3100.0,5300.0,14,SIM,2200.0
2080,3407,SC,6800.0,5300.0,19,NÃO,-1500.0
2081,3417,SC,18300.0,5300.0,150,NÃO,-13000.0
2082,3495,SC,2200.0,5300.0,18,SIM,3100.0
2083,3500,SC,22000.0,5300.0,25,NÃO,-16700.0
2084,3505,SC,9000.0,5300.0,12,NÃO,-3700.0
2085,3512,SC,2200.0,5300.0,18,SIM,3100.0
2086,3517,SC,22000.0,5300.0,25,NÃO,-16700.0
2087,3522,SC,9000.0,5300.0,12,NÃO,-3700.0
2088,3529,SC,2200.0,5300.0,18,SIM,3100.0
2089,3534,SC,22000.0,5300.0,25,NÃO,-16700.0
2090,3539,SC,9000.0,5300.0,12,NÃO,-3700.0
2091,3546,SC,2200.0,5300.0,18,SIM,3100.0
2092,3551,SC,22000.0,5300.0,25,NÃO,-16700.0
2093,3556,SC,9000.0,5300.0,12,NÃO,-3700.0
2094,3563,SC,2200.0,5300.0,18,SIM,3100.0
2095,3568,SC,22000.0,5300.0,25,NÃO,-16700.0
2096,3573,SC,9000.0,5300.0,12,NÃO,-3700.0
2097,3580,SC,2200.0,5300.0,18,SIM,3100.0
2098,3585,SC,22000.0,5300.0,25,NÃO,-16700.0
2099,3590,SC,9000.0,5300.0,12,NÃO,-3700.0
2100,3597,SC,2200.0,5300.0,18,SIM,3100.0
2101,3602,SC,22000.0,5300.0,25,NÃO,-16700.0
2102,3607,SC,9000.0,5300.0,12,NÃO,-3700.0
2103,3614,SC,2200.0,5300.0,18,SIM,3100.0
2104,3619,SC,22000.0,5300.0,25,NÃO,-16700.0
2105,3624,SC,9000.0,5300.0,12,NÃO,-3700.0
2106,3631,SC,2200.0,5300.0,18,SIM,3100.0
2107,3636,SC,22000.0,5300.0,25,NÃO,-16700.0
2108,3641,SC,9000.0,5300.0,12,NÃO,-3700.0
2109,3648,SC,2200.0,5300.0,18,SIM,3100.0
2110,3653,SC,1800.0,5300.0,8,NÃO,3500.0
2111,3658,SC,3100.0,5300.0,14,SIM,2200.0
2112,3665,SC,9000.0,5300.0,12,NÃO,-3700.0
2113,3670,SC,1800.0,5300.0,8,NÃO,3500.0
2114,3675,SC,3100.0,5300.0,14,SIM,2200.0
2115,3682,SC,3100.0,5300.0,14,SIM,2200.0
2116,3687,SC,15000.0,5300.0,15,NÃO,-9700.0
2117,3692,SC,5300.0,5300.0,93,NÃO,0.0
2118,3699,SC,3100.0,5300.0,14,SIM,2200.0
2119,3704,SC,3900.0,5300.0,22,SIM,1400.0
2120,3709,SC,4500.0,5300.0,48,SIM,800.0
2121,3716,SC,5300.0,5300.0,93,NÃO,0.0
2122,3721,SC,3900.0,5300.0,22,SIM,1400.0
2123,3726,SC,4800.0,5300.0,9,NÃO,500.0
2124,3733,SC,4500.0,5300.0,48,SIM,800.0
2125,3738,SC,17500.0,5300.0,75,NÃO,-12200.0
2126,3743,SC,4800.0,5300.0,9,NÃO,500.0
2127,3751,SC,9000.0,5300.0,12,NÃO,-3700.0
2128,3756,SC,1800.0,5300.0,8,NÃO,3500.0
2129,3761,SC,3100.0,5300.0,14,SIM,2200.0
2130,3768,SC,3100.0,5300.0,14,SIM,2200.0
2131,3773,SC,15000.0,5300.0,15,NÃO,-9700.0
2132,3778,SC,5300.0,5300.0,93,NÃO,0.0
2133,3785,SC,13000.0,5300.0,90,NÃO,-7700.0
2134,3790,SC,2200.0,5300.0,18,SIM,3100.0
2135,3795,SC,1800.0,5300.0,8,NÃO,3500.0
2136,3802,SC,22000.0,5300.0,25,NÃO,-16700.0
2137,3807,SC,9000.0,5300.0,12,NÃO,-3700.0
2138,3812,SC,1800.0,5300.0,8,NÃO,3500.0
2139,3819,SC,18300.0,5300.0,150,NÃO,-13000.0
2140,3824,SC,11500.0,5300.0,30,NÃO,-6200.0
2141,3829,SC,2200.0,5300.0,18,SIM,3100.0
2142,3836,SC,9800.0,5300.0,120,NÃO,-4500.0
2143,3841,SC,13000.0,5300.0,90,NÃO,-7700.0
2144,3846,SC,4800.0,5300.0,9,NÃO,500.0
2145,3853,SC,4500.0,5300.0,48,SIM,800.0
2146,3858,SC,17500.0,5300.0,75,NÃO,-12200.0
2147,3863,SC,4800.0,5300.0,9,NÃO,500.0
2148,3870,SC,2200.0,5300.0,18,SIM,3100.0
2149,3875,SC,22000.0,5300.0,25,NÃO,-16700.0
2150,3880,SC,9000.0,5300.0,12,NÃO,-3700.0
2151,3887,SC,2200.0,5300.0,18,SIM,3100.0
2152,3892,SC,4800.0,5300.0,9,NÃO,500.0
2153,3897,SC,6800.0,5300.0,19,NÃO,-1500.0
2154,3904,SC,17500.0,5300.0,75,NÃO,-12200.0
2155,3909,SC,4800.0,5300.0,9,NÃO,500.0
2156,3914,SC,1800.0,5300.0,8,NÃO,3500.0
2157,3921,SC,22000.0,5300.0,25,NÃO,-16700.0
2158,3926,SC,9000.0,5300.0,12,NÃO,-3700.0
2159,3931,SC,1800.0,5300.0,8,NÃO,3500.0
2160,3938,SC,4800.0,5300.0,9,NÃO,500.0
2161,3943,SC,6800.0,5300.0,19,NÃO,-1500.0
2162,3948,SC,6100.0,5300.0,80,NÃO,-800.0
2163,3955,SC,4800.0,5300.0,9,NÃO,500.0
2164,3960,SC,1800.0,5300.0,8,NÃO,3500.0
2165,3965,SC,3100.0,5300.0,14,SIM,2200.0
2166,3972,SC,9000.0,5300.0,12,NÃO,-3700.0
2167,3977,SC,1800.0,5300.0,8,NÃO,3500.0
2168,3982,SC,3100.0,5300.0,14,SIM,2200.0
2169,3989,SC,6800.0,5300.0,19,NÃO,-1500.0
2170,3999,SC,18300.0,5300.0,150,NÃO,-13000.0
2171,4077,SC,2200.0,5300.0,18,SIM,3100.0
2172,4082,SC,22000.0,5300.0,25,NÃO,-16700.0
2173,4087,SC,9000.0,5300.0,12,NÃO,-3700.0
2174,4094,SC,2200.0,5300.0,18,SIM,3100.0
2175,4099,SC,22000.0,5300.0,25,NÃO,-16700.0
2176,4104,SC,9000.0,5300.0,12,NÃO,-3700.0
2177,4111,SC,2200.0,5300.0,18,SIM,3100.0
2178,4116,SC,22000.0,5300.0,25,NÃO,-16700.0
2179,4121,SC,9000.0,5300.0,12,NÃO,-3700.0
2180,4128,SC,2200.0,5300.0,18,SIM,3100.0
2181,4133,SC,22000.0,5300.0,25,NÃO,-16700.0
2182,4138,SC,9000.0,5300.0,12,NÃO,-3700.0
2183,4145,SC,2200.0,5300.0,18,SIM,3100.0
2184,4150,SC,22000.0,5300.0,25,NÃO,-16700.0
2185,4155,SC,9000.0,5300.0,12,NÃO,-3700.0
2186,4162,SC,2200.0,5300.0,18,SIM,3100.0
2187,4167,SC,22000.0,5300.0,25,NÃO,-16700.0
2188,4172,SC,9000.0,5300.0,12,NÃO,-3700.0
2189,4179,SC,2200.0,5300.0,18,SIM,3100.0
2190,4184,SC,22000.0,5300.0,25,NÃO,-16700.0
2191,4189,SC,9000.0,5300.0,12,NÃO,-3700.0
2192,4196,SC,2200.0,5300.0,18,SIM,3100.0
2193,4201,SC,22000.0,5300.0,25,NÃO,-16700.0
2194,4206,SC,9000.0,5300.0,12,NÃO,-3700.0
2195,4213,SC,2200.0,5300.0,18,SIM,3100.0
2196,4218,SC,22000.0,5300.0,25,NÃO,-16700.0
2197,4223,SC,9000.0,5300.0,12,NÃO,-3700.0
2198,4230,SC,2200.0,5300.0,18,SIM,3100.0
2199,4235,SC,1800.0,5300.0,8,NÃO,3500.0
2200,4240,SC,3100.0,5300.0,14,SIM,2200.0
2201,4247,SC,9000.0,5300.0,12,NÃO,-3700.0
2202,4252,SC,1800.0,5300.0,8,NÃO,3500.0
2203,4257,SC,3100.0,5300.0,14,SIM,2200.0
2204,4264,SC,3100.0,5300.0,14,SIM,2200.0
2205,4269,SC,15000.0,5300.0,15,NÃO,-9700.0
2206,4274,SC,5300.0,5300.0,93,NÃO,0.0
2207,4281,SC,3100.0,5300.0,14,SIM,2200.0
2208,4286,SC,3900.0,5300.0,22,SIM,1400.0
2209,4291,SC,4500.0,5300.0,48,SIM,800.0
2210,4298,SC,5300.0,5300.0,93,NÃO,0.0
2211,4303,SC,3900.0,5300.0,22,SIM,1400.0
2212,4308,SC,4800.0,5300.0,9,NÃO,500.0
2213,4315,SC,4500.0,5300.0,48,SIM,800.0
2214,4320,SC,17500.0,5300.0,75,NÃO,-12200.0
2215,4325,SC,4800.0,5300.0,9,NÃO,500.0
2216,4333,SC,9000.0,5300.0,12,NÃO,-3700.0
2217,4338,SC,1800.0,5300.0,8,NÃO,3500.0
2218,4343,SC,3100.0,5300.0,14,SIM,2200.0
2219,4350,SC,3100.0,5300.0,14,SIM,2200.0
2220,4355,SC,15000.0,5300.0,15,NÃO,-9700.0
2221,4360,SC,5300.0,5300.0,93,NÃO,0.0
2222,4367,SC,13000.0,5300.0,90,NÃO,-7700.0
2223,4372,SC,2200.0,5300.0,18,SIM,3100.0
2224,4377,SC,1800.0,5300.0,8,NÃO,3500.0
2225,4384,SC,22000.0,5300.0,25,NÃO,-16700.0
2226,4389,SC,9000.0,5300.0,12,NÃO,-3700.0
2227,4394,SC,1800.0,5300.0,8,NÃO,3500.0
2228,4401,SC,18300.0,5300.0,150,NÃO,-13000.0
2229,4406,SC,11500.0,5300.0,30,NÃO,-6200.0
2230,4411,SC,2200.0,5300.0,18,SIM,3100.0
2231,4418,SC,9800.0,5300.0,120,NÃO,-4500.0
2232,4423,SC,13000.0,5300.0,90,NÃO,-7700.0
2233,4428,SC,4800.0,5300.0,9,NÃO,500.0
2234,4435,SC,4500.0,5300.0,48,SIM,800.0
2235,4440,SC,17500.0,5300.0,75,NÃO,-12200.0
2236,4445,SC,4800.0,5300.0,9,NÃO,500.0
2237,4452,SC,2200.0,5300.0,18,SIM,3100.0
2238,4457,SC,22000.0,5300.0,25,NÃO,-16700.0
2239,4462,SC,9000.0,5300.0,12,NÃO,-3700.0
2240,4469,SC,2200.0,5300.0,18,SIM,3100.0
2241,4474,SC,4800.0,5300.0,9,NÃO,500.0
2242,4479,SC,6800.0,5300.0,19,NÃO,-1500.0
2243,4486,SC,17500.0,5300.0,75,NÃO,-12200.0
2244,4491,SC,4800.0,5300.0,9,NÃO,500.0
2245,4496,SC,1800.0,5300.0,8,NÃO,3500.0
2246,4503,SC,22000.0,5300.0,25,NÃO,-16700.0
2247,4508,SC,9000.0,5300.0,12,NÃO,-3700.0
2248,4513,SC,1800.0,5300.0,8,NÃO,3500.0
2249,4520,SC,4800.0,5300.0,9,NÃO,500.0
2250,4525,SC,6800.0,5300.0,19,NÃO,-1500.0
2251,4530,SC,6100.0,5300.0,80,NÃO,-800.0
2252,4537,SC,4800.0,5300.0,9,NÃO,500.0
2253,4542,SC,1800.0,5300.0,8,NÃO,3500.0
2254,4547,SC,3100.0,5300.0,14,SIM,2200.0
2255,4554,SC,9000.0,5300.0,12,NÃO,-3700.0
2256,4559,SC,1800.0,5300.0,8,NÃO,3500.0
2257,4564,SC,3100.0,5300.0,14,SIM,2200.0
2258,4571,SC,6800.0,5300.0,19,NÃO,-1500.0
2259,4581,SC,18300.0,5300.0,150,NÃO,-13000.0
2260,4659,SC,2200.0,5300.0,18,SIM,3100.0
2261,4664,SC,22000.0,5300.0,25,NÃO,-16700.0
2262,4669,SC,9000.0,5300.0,12,NÃO,-3700.0
2263,4676,SC,2200.0,5300.0,18,SIM,3100.0
2264,4681,SC,22000.0,5300.0,25,NÃO,-16700.0
2265,4686,SC,9000.0,5300.0,12,NÃO,-3700.0
2266,4693,SC,2200.0,5300.0,18,SIM,3100.0
2267,4698,SC,22000.0,5300.0,25,NÃO,-16700.0
2268,4703,SC,9000.0,5300.0,12,NÃO,-3700.0
2269,4710,SC,2200.0,5300.0,18,SIM,3100.0
2270,4715,SC,22000.0,5300.0,25,NÃO,-16700.0
2271,4720,SC,9000.0,5300.0,12,NÃO,-3700.0
2272,4727,SC,2200.0,5300.0,18,SIM,3100.0
2273,4732,SC,22000.0,5300.0,25,NÃO,-16700.0
2274,4737,SC,9000.0,5300.0,12,NÃO,-3700.0
2275,4744,SC,2200.0,5300.0,18,SIM,3100.0
2276,4749,SC,22000.0,5300.0,25,NÃO,-16700.0
2277,4754,SC,9000.0,5300.0,12,NÃO,-3700.0
2278,4761,SC,2200.0,5300.0,18,SIM,3100.0
2279,4766,SC,22000.0,5300.0,25,NÃO,-16700.0
2280,4771,SC,9000.0,5300.0,12,NÃO,-3700.0
2281,4778,SC,2200.0,5300.0,18,SIM,3100.0
2282,4783,SC,22000.0,5300.0,25,NÃO,-16700.0
2283,4788,SC,9000.0,5300.0,12,NÃO,-3700.0
2284,4795,SC,2200.0,5300.0,18,SIM,3100.0
2285,4800,SC,22000.0,5300.0,25,NÃO,-16700.0
2286,4805,SC,9000.0,5300.0,12,NÃO,-3700.0
2287,4812,SC,2200.0,5300.0,18,SIM,3100.0
2288,4817,SC,1800.0,5300.0,8,NÃO,3500.0
2289,4822,SC,3100.0,5300.0,14,SIM,2200.0
2290,4829,SC,9000.0,5300.0,12,NÃO,-3700.0
2291,4834,SC,1800.0,5300.0,8,NÃO,3500.0
2292,4839,SC,3100.0,5300.0,14,SIM,2200.0
2293,4846,SC,3100.0,5300.0,14,SIM,2200.0
2294,4851,SC,15000.0,5300.0,15,NÃO,-9700.0
2295,4856,SC,5300.0,5300.0,93,NÃO,0.0
2296,4863,SC,3100.0,5300.0,14,SIM,2200.0
2297,4868,SC,3900.0,5300.0,22,SIM,1400.0
2298,4873,SC,4500.0,5300.0,48,SIM,800.0
2299,4880,SC,5300.0,5300.0,93,NÃO,0.0
2300,4885,SC,3900.0,5300.0,22,SIM,1400.0
2301,4890,SC,4800.0,5300.0,9,NÃO,500.0
2302,4897,SC,4500.0,5300.0,48,SIM,800.0
2303,4902,SC,17500.0,5300.0,75,NÃO,-12200.0
2304,4907,SC,4800.0,5300.0,9,NÃO,500.0
2305,4915,SC,9000.0,5300.0,12,NÃO,-3700.0
2306,4920,SC,1800.0,5300.0,8,NÃO,3500.0
2307,4925,SC,3100.0,5300.0,14,SIM,2200.0
2308,4932,SC,3100.0,5300.0,14,SIM,2200.0
2309,4937,SC,15000.0,5300.0,15,NÃO,-9700.0
2310,4942,SC,5300.0,5300.0,93,NÃO,0.0
2311,4949,SC,13000.0,5300.0,90,NÃO,-7700.0
2312,4954,SC,2200.0,5300.0,18,SIM,3100.0
2313,4959,SC,1800.0,5300.0,8,NÃO,3500.0
2314,4966,SC,22000.0,5300.0,25,NÃO,-16700.0
2315,4971,SC,9000.0,5300.0,12,NÃO,-3700.0
2316,4976,SC,1800.0,5300.0,8,NÃO,3500.0
2317,4983,SC,18300.0,5300.0,150,NÃO,-13000.0
2318,4988,SC,11500.0,5300.0,30,NÃO,-6200.0
2319,4993,SC,2200.0,5300.0,18,SIM,3100.0
2320,5000,SC,9800.0,5300.0,120,NÃO,-4500.0
2321,5005,SC,13000.0,5300.0,90,NÃO,-7700.0
2322,5010,SC,4800.0,5300.0,9,NÃO,500.0
2323,5017,SC,4500.0,5300.0,48,SIM,800.0
2324,5022,SC,17500.0,5300.0,75,NÃO,-12200.0
2325,5027,SC,4800.0,5300.0,9,NÃO,500.0
2326,5034,SC,2200.0,5300.0,18,SIM,3100.0
2327,5039,SC,22000.0,5300.0,25,NÃO,-16700.0
2328,5044,SC,9000.0,5300.0,12,NÃO,-3700.0
2329,5051,SC,2200.0,5300.0,18,SIM,3100.0
2330,5056,SC,4800.0,5300.0,9,NÃO,500.0
2331,5061,SC,6800.0,5300.0,19,NÃO,-1500.0
2332,5068,SC,17500.0,5300.0,75,NÃO,-12200.0
2333,5073,SC,4800.0,5300.0,9,NÃO,500.0
2334,5078,SC,1800.0,5300.0,8,NÃO,3500.0
2335,5085,SC,22000.0,5300.0,25,NÃO,-16700.0
2336,5090,SC,9000.0,5300.0,12,NÃO,-3700.0
2337,5095,SC,1800.0,5300.0,8,NÃO,3500.0
2338,5102,SC,4800.0,5300.0,9,NÃO,500.0
2339,5107,SC,6800.0,5300.0,19,NÃO,-1500.0
2340,5112,SC,6100.0,5300.0,80,NÃO,-800.0
2341,5119,SC,4800.0,5300.0,9,NÃO,500.0
2342,5124,SC,1800.0,5300.0,8,NÃO,3500.0
2343,5129,SC,3100.0,5300.0,14,SIM,2200.0
2344,5136,SC,9000.0,5300.0,12,NÃO,-3700.0
2345,5141,SC,1800.0,5300.0,8,NÃO,3500.0
2346,5146,SC,3100.0,5300.0,14,SIM,2200.0
2347,5153,SC,6800.0,5300.0,19,NÃO,-1500.0
2348,5163,SC,18300.0,5300.0,150,NÃO,-13000.0
2349,5241,SC,2200.0,5300.0,18,SIM,3100.0
2350,5246,SC,22000.0,5300.0,25,NÃO,-16700.0
2351,5251,SC,9000.0,5300.0,12,NÃO,-3700.0
2352,5258,SC,2200.0,5300.0,18,SIM,3100.0
2353,5263,SC,22000.0,5300.0,25,NÃO,-16700.0
2354,5268,SC,9000.0,5300.0,12,NÃO,-3700.0
2355,5275,SC,2200.0,5300.0,18,SIM,3100.0
2356,5280,SC,22000.0,5300.0,25,NÃO,-16700.0
2357,5285,SC,9000.0,5300.0,12,NÃO,-3700.0
2358,5292,SC,2200.0,5300.0,18,SIM,3100.0
2359,5297,SC,22000.0,5300.0,25,NÃO,-16700.0
2360,5302,SC,9000.0,5300.0,12,NÃO,-3700.0
2361,5309,SC,2200.0,5300.0,18,SIM,3100.0
2362,5314,SC,22000.0,5300.0,25,NÃO,-16700.0
2363,5319,SC,9000.0,5300.0,12,NÃO,-3700.0
2364,5326,SC,2200.0,5300.0,18,SIM,3100.0
2365,5331,SC,22000.0,5300.0,25,NÃO,-16700.0
2366,5336,SC,9000.0,5300.0,12,NÃO,-3700.0
2367,5343,SC,2200.0,5300.0,18,SIM,3100.0
2368,5348,SC,22000.0,5300.0,25,NÃO,-16700.0
2369,5353,SC,9000.0,5300.0,12,NÃO,-3700.0
2370,5360,SC,2200.0,5300.0,18,SIM,3100.0
2371,5365,SC,22000.0,5300.0,25,NÃO,-16700.0
2372,5370,SC,9000.0,5300.0,12,NÃO,-3700.0
2373,5377,SC,2200.0,5300.0,18,SIM,3100.0
2374,5382,SC,22000.0,5300.0,25,NÃO,-16700.0
2375,5387,SC,9000.0,5300.0,12,NÃO,-3700.0
2376,5394,SC,2200.0,5300.0,18,SIM,3100.0
2377,5399,SC,1800.0,5300.0,8,NÃO,3500.0
2378,5404,SC,3100.0,5300.0,14,SIM,2200.0
2379,5411,SC,9000.0,5300.0,12,NÃO,-3700.0
2380,5416,SC,1800.0,5300.0,8,NÃO,3500.0
2381,5421,SC,3100.0,5300.0,14,SIM,2200.0
2382,5428,SC,3100.0,5300.0,14,SIM,2200.0
2383,5433,SC,15000.0,5300.0,15,NÃO,-9700.0
2384,5438,SC,5300.0,5300.0,93,NÃO,0.0
2385,5445,SC,3100.0,5300.0,14,SIM,2200.0
2386,5450,SC,3900.0,5300.0,22,SIM,1400.0
2387,5455,SC,4500.0,5300.0,48,SIM,800.0
2388,5462,SC,5300.0,5300.0,93,NÃO,0.0
2389,5467,SC,3900.0,5300.0,22,SIM,1400.0
2390,5472,SC,4800.0,5300.0,9,NÃO,500.0
2391,5479,SC,4500.0,5300.0,48,SIM,800.0
2392,5484,SC,17500.0,5300.0,75,NÃO,-12200.0
2393,5489,SC,4800.0,5300.0,9,NÃO,500.0
2394,5497,SC,9000.0,5300.0,12,NÃO,-3700.0
2395,5502,SC,1800.0,5300.0,8,NÃO,3500.0
2396,5507,SC,3100.0,5300.0,14,SIM,2200.0
2397,5514,SC,3100.0,5300.0,14,SIM,2200.0
2398,5519,SC,15000.0,5300.0,15,NÃO,-9700.0
2399,5524,SC,5300.0,5300.0,93,NÃO,0.0
2400,5531,SC,13000.0,5300.0,90,NÃO,-7700.0
2401,5536,SC,2200.0,5300.0,18,SIM,3100.0
2402,5541,SC,1800.0,5300.0,8,NÃO,3500.0
2403,5548,SC,22000.0,5300.0,25,NÃO,-16700.0
2404,5553,SC,9000.0,5300.0,12,NÃO,-3700.0
2405,5558,SC,1800.0,5300.0,8,NÃO,3500.0
2406,5565,SC,18300.0,5300.0,150,NÃO,-13000.0
2407,5570,SC,11500.0,5300.0,30,NÃO,-6200.0
2408,5575,SC,2200.0,5300.0,18,SIM,3100.0
2409,5582,SC,9800.0,5300.0,120,NÃO,-4500.0
2410,5587,SC,13000.0,5300.0,90,NÃO,-7700.0
2411,5592,SC,4800.0,5300.0,9,NÃO,500.0
2412,5599,SC,4500.0,5300.0,48,SIM,800.0
2413,5604,SC,17500.0,5300.0,75,NÃO,-12200.0
2414,5609,SC,4800.0,5300.0,9,NÃO,500.0
2415,5616,SC,2200.0,5300.0,18,SIM,3100.0
2416,5621,SC,22000.0,5300.0,25,NÃO,-16700.0
2417,5626,SC,9000.0,5300.0,12,NÃO,-3700.0
2418,5633,SC,2200.0,5300.0,18,SIM,3100.0
2419,5638,SC,4800.0,5300.0,9,NÃO,500.0
2420,5643,SC,6800.0,5300.0,19,NÃO,-1500.0
2421,5650,SC,17500.0,5300.0,75,NÃO,-12200.0
2422,5655,SC,4800.0,5300.0,9,NÃO,500.0
2423,5660,SC,1800.0,5300.0,8,NÃO,3500.0
2424,5667,SC,22000.0,5300.0,25,NÃO,-16700.0
2425,5672,SC,9000.0,5300.0,12,NÃO,-3700.0
2426,5677,SC,1800.0,5300.0,8,NÃO,3500.0
2427,5684,SC,4800.0,5300.0,9,NÃO,500.0
2428,5689,SC,6800.0,5300.0,19,NÃO,-1500.0
2429,5694,SC,6100.0,5300.0,80,NÃO,-800.0
2430,5701,SC,4800.0,5300.0,9,NÃO,500.0
2431,5706,SC,1800.0,5300.0,8,NÃO,3500.0
2432,5711,SC,3100.0,5300.0,14,SIM,2200.0
2433,5718,SC,9000.0,5300.0,12,NÃO,-3700.0
2434,5723,SC,1800.0,5300.0,8,NÃO,3500.0
2435,5728,SC,3100.0,5300.0,14,SIM,2200.0
2436,5735,SC,6800.0,5300.0,19,NÃO,-1500.0
2437,5745,SC,18300.0,5300.0,150,NÃO,-13000.0
2438,5823,SC,2200.0,5300.0,18,SIM,3100.0
2439,5828,SC,22000.0,5300.0,25,NÃO,-16700.0
2440,5833,SC,9000.0,5300.0,12,NÃO,-3700.0
2441,5840,SC,2200.0,5300.0,18,SIM,3100.0
2442,5845,SC,22000.0,5300.0,25,NÃO,-16700.0
2443,5850,SC,9000.0,5300.0,12,NÃO,-3700.0
2444,5857,SC,2200.0,5300.0,18,SIM,3100.0
2445,5862,SC,22000.0,5300.0,25,NÃO,-16700.0
2446,5867,SC,9000.0,5300.0,12,NÃO,-3700.0
2447,5874,SC,2200.0,5300.0,18,SIM,3100.0
2448,5879,SC,22000.0,5300.0,25,NÃO,-16700.0
2449,5884,SC,9000.0,5300.0,12,NÃO,-3700.0
2450,5891,SC,2200.0,5300.0,18,SIM,3100.0
2451,5896,SC,22000.0,5300.0,25,NÃO,-16700.0
2452,5901,SC,9000.0,5300.0,12,NÃO,-3700.0
2453,5908,SC,2200.0,5300.0,18,SIM,3100.0
2454,5913,SC,22000.0,5300.0,25,NÃO,-16700.0
2455,5918,SC,9000.0,5300.0,12,NÃO,-3700.0
2456,5925,SC,2200.0,5300.0,18,SIM,3100.0
2457,5930,SC,22000.0,5300.0,25,NÃO,-16700.0
2458,5935,SC,9000.0,5300.0,12,NÃO,-3700.0
2459,5942,SC,2200.0,5300.0,18,SIM,3100.0
2460,5947,SC,22000.0,5300.0,25,NÃO,-16700.0
2461,5952,SC,9000.0,5300.0,12,NÃO,-3700.0
2462,5959,SC,2200.0,5300.0,18,SIM,3100.0
2463,5964,SC,22000.0,5300.0,25,NÃO,-16700.0
2464,5969,SC,9000.0,5300.0,12,NÃO,-3700.0
2465,5976,SC,2200.0,5300.0,18,SIM,3100.0
2466,5981,SC,1800.0,5300.0,8,NÃO,3500.0
2467,5986,SC,3100.0,5300.0,14,SIM,2200.0
2468,5993,SC,9000.0,5300.0,12,NÃO,-3700.0
2469,5998,SC,1800.0,5300.0,8,NÃO,3500.0
2470,6003,SC,3100.0,5300.0,14,SIM,2200.0
2471,6010,SC,3100.0,5300.0,14,SIM,2200.0
2472,6015,SC,15000.0,5300.0,15,NÃO,-9700.0
2473,6020,SC,5300.0,5300.0,93,NÃO,0.0
2474,6027,SC,3100.0,5300.0,14,SIM,2200.0
2475,6032,SC,3900.0,5300.0,22,SIM,1400.0
2476,6037,SC,4500.0,5300.0,48,SIM,800.0
2477,6044,SC,5300.0,5300.0,93,NÃO,0.0
2478,6049,SC,3900.0,5300.0,22,SIM,1400.0
2479,6054,SC,4800.0,5300.0,9,NÃO,500.0
2480,6061,SC,4500.0,5300.0,48,SIM,800.0
2481,6066,SC,17500.0,5300.0,75,NÃO,-12200.0
2482,6071,SC,4800.0,5300.0,9,NÃO,500.0
