,CODIGO_CLIENTE,UF,CLASS_SCORE,IDADE,ULTIMO_SALARIO,MEDIAN_RENDA,SELL_CRED,PROFIT_CRED
1959,10462,RJ,Bom,51,4500.0,4500.0,5850.0,1350.0
1960,10472,PR,Bom,51,4800.0,4500.0,5280.0,480.0
1961,10474,RJ,Bom,51,3900.0,4500.0,5070.0,1170.0
1962,3,SC,Excelente,25,2200.0,9800.0,2860.0,660.0
1963,6,SP,Excelente,30,3100.0,9800.0,4030.0,930.0
1964,10,RJ,Excelente,45,9800.0,9800.0,12740.0,2940.0
1965,11,SP,Excelente,48,15000.0,9800.0,16500.0,1500.0
1966,14,PR,Excelente,55,17500.0,9800.0,19250.0,1750.0
1967,17,RJ,Excelente,65,18300.0,9800.0,20130.0,1830.0
1968,20,SC,Excelente,25,2200.0,9800.0,2860.0,660.0
1969,22,RJ,Excelente,28,11500.0,9800.0,12650.000000000002,1150.0000000000018
1970,23,SP,Excelente,30,3100.0,9800.0,4030.0,930.0
1971,27,RJ,Excelente,45,9800.0,9800.0,12740.0,2940.0
1972,31,PR,Excelente,55,17500.0,9800.0,19250.0,1750.0
1973,34,RJ,Excelente,65,18300.0,9800.0,20130.0,1830.0
1974,37,SC,Excelente,25,2200.0,9800.0,2860.0,660.0
1975,39,RJ,Excelente,28,11500.0,9800.0,12650.000000000002,1150.0000000000018
1976,40,SP,Excelente,30,3100.0,9800.0,4030.0,930.0
1977,44,RJ,Excelente,45,9800.0,9800.0,12740.0,2940.0
1978,45,SP,Excelente,48,15000.0,9800.0,16500.0,1500.0
1979,48,PR,Excelente,55,17500.0,9800.0,19250.0,1750.0
1980,51,RJ,Excelente,65,18300.0,9800.0,20130.0,1830.0
1981,54,SC,Excelente,25,2200.0,9800.0,2860.0,660.0
1982,56,RJ,Excelente,28,11500.0,9800.0,12650.000000000002,1150.0000000000018
1983,57,SP,Excelente,30,3100.0,9800.0,4030.0,930.0
1984,61,RJ,Excelente,45,9800.0,9800.0,12740.0,2940.0
1985,62,SP,Excelente,48,15000.0,9800.0,16500.0,1500.0
1986,65,PR,Excelente,55,17500.0,9800.0,19250.0,1750.0
1987,68,RJ,Excelente,65,18300.0,9800.0,20130.0,1830.0
1988,71,SC,Excelente,25,2200.0,9800.0,2860.0,660.0
1989,73,RJ,Excelente,28,11500.0,9800.0,12650.000000000002,1150.0000000000018
1990,74,SP,Excelente,30,3100.0,9800.0,4030.0,930.0
1991,78,RJ,Excelente,45,9800.0,9800.0,12740.0,2940.0
1992,79,SP,Excelente,48,15000.0,9800.0,16500.0,1500.0
1993,82,PR,Excelente,55,17500.0,9800.0,19250.0,1750.0
1994,85,RJ,Excelente,65,18300.0,9800.0,20130.0,1830.0
1995,88,SC,Excelente,25,2200.0,9800.0,2860.0,660.0
1996,90,RJ,Excelente,28,11500.0,9800.0,12650.000000000002,1150.0000000000018
1997,91,SP,Excelente,30,3100.0,9800.0,4030.0,930.0
1998,95,RJ,Excelente,45,9800.0,9800.0,12740.0,2940.0
1999,96,SP,Excelente,48,15000.0,9800.0,16500.0,1500.0
2000,99,PR,Excelente,55,17500.0,9800.0,19250.0,1750.0
2001,102,RJ,Excelente,65,18300.0,9800.0,20130.0,1830.0
2002,105,SC,Excelente,25,2200.0,9800.0,2860.0,660.0
2003,107,RJ,Excelente,28,11500.0,9800.0,12650.000000000002,1150.0000000000018
2004,108,SP,Excelente,30,3100.0,9800.0,4030.0,930.0
2005,112,RJ,Excelente,45,9800.0,9800.0,12740.0,2940.0
2006,113,SP,Excelente,48,15000.0,9800.0,16500.0,1500.0
2007,116,PR,Excelente,55,17500.0,9800.0,19250.0,1750.0
2008,119,RJ,Excelente,65,18300.0,9800.0,20130.0,1830.0
2009,122,SC,Excelente,25,2200.0,9800.0,2860.0,660.0
2010,124,RJ,Excelente,28,11500.0,9800.0,12650.000000000002,1150.0000000000018
2011,125,SP,Excelente,30,3100.0,9800.0,4030.0,930.0
2012,129,RJ,Excelente,45,9800.0,9800.0,12740.0,2940.0
2013,130,SP,Excelente,48,15000.0,9800.0,16500.0,1500.0
2014,133,PR,Excelente,55,17500.0,9800.0,19250.0,1750.0
2015,136,RJ,Excelente,65,18300.0,9800.0,20130.0,1830.0
2016,139,SC,Excelente,25,2200.0,9800.0,2860.0,660.0
2017,141,RJ,Excelente,28,11500.0,9800.0,12650.000000000002,1150.0000000000018
2018,142,SP,Excelente,30,3100.0,9800.0,4030.0,930.0
2019,146,RJ,Excelente,45,9800.0,9800.0,12740.0,2940.0
2020,147,SP,Excelente,48,15000.0,9800.0,16500.0,1500.0
2021,150,PR,Excelente,55,17500.0,9800.0,19250.0,1750.0
2022,153,RJ,Excelente,65,18300.0,9800.0,20130.0,1830.0
2023,156,SC,Excelente,25,2200.0,9800.0,2860.0,660.0
2024,158,RJ,Excelente,28,11500.0,9800.0,12650.000000000002,1150.0000000000018
2025,159,SP,Excelente,30,3100.0,9800.0,4030.0,930.0
2026,161,SC,Excelente,35,1800.0,9800.0,2340.0,540.0
2027,163,RJ,Excelente,45,2200.0,9800.0,2860.0,660.0
2028,165,MG,Excelente,51,11500.0,9800.0,12650.000000000002,1150.0000000000018
2029,166,SC,Excelente,53,3100.0,9800.0,4030.0,930.0
2030,170,RJ,Excelente,65,9800.0,9800.0,12740.0,2940.0
2031,174,PR,Excelente,25,17500.0,9800.0,19250.0,1750.0
2032,177,MG,Excelente,32,18300.0,9800.0,20130.0,1830.0
2033,178,SC,Excelente,35,1800.0,9800.0,2340.0,540.0
2034,180,RJ,Excelente,45,2200.0,9800.0,2860.0,660.0
2035,182,MG,Excelente,51,11500.0,9800.0,12650.000000000002,1150.0000000000018
2036,183,SC,Excelente,53,3100.0,9800.0,4030.0,930.0
2037,185,RJ,Excelente,57,1800.0,9800.0,2340.0,540.0
2038,187,RJ,Excelente,65,2200.0,9800.0,2860.0,660.0
2039,189,MG,Excelente,23,11500.0,9800.0,12650.000000000002,1150.0000000000018
2040,190,SC,Excelente,25,3100.0,9800.0,4030.0,930.0
2041,194,MG,Excelente,32,9800.0,9800.0,12740.0,2940.0
2042,195,SC,Excelente,35,15000.0,9800.0,16500.0,1500.0
2043,198,SP,Excelente,48,17500.0,9800.0,19250.0,1750.0
2044,201,PR,Excelente,55,18300.0,9800.0,20130.0,1830.0
2045,202,RJ,Excelente,57,1800.0,9800.0,2340.0,540.0
2046,204,RJ,Excelente,65,2200.0,9800.0,2860.0,660.0
2047,206,MG,Excelente,23,11500.0,9800.0,12650.000000000002,1150.0000000000018
2048,207,SC,Excelente,25,3100.0,9800.0,4030.0,930.0
2049,209,RJ,Excelente,28,1800.0,9800.0,2340.0,540.0
2050,211,MG,Excelente,32,2200.0,9800.0,2860.0,660.0
2051,213,PR,Excelente,42,11500.0,9800.0,12650.000000000002,1150.0000000000018
2052,214,RJ,Excelente,45,3100.0,9800.0,4030.0,930.0
2053,218,PR,Excelente,55,9800.0,9800.0,12740.0,2940.0
2054,219,RJ,Excelente,57,15000.0,9800.0,16500.0,1500.0
2055,225,PR,Excelente,27,18300.0,9800.0,20130.0,1830.0
2056,226,RJ,Excelente,28,1800.0,9800.0,2340.0,540.0
2057,228,MG,Excelente,32,2200.0,9800.0,2860.0,660.0
2058,230,PR,Excelente,42,11500.0,9800.0,12650.000000000002,1150.0000000000018
2059,231,RJ,Excelente,45,3100.0,9800.0,4030.0,930.0
2060,233,MG,Excelente,51,1800.0,9800.0,2340.0,540.0
2061,235,PR,Excelente,55,2200.0,9800.0,2860.0,660.0
2062,237,SP,Excelente,62,11500.0,9800.0,12650.000000000002,1150.0000000000018
2063,238,RJ,Excelente,65,3100.0,9800.0,4030.0,930.0
2064,242,PR,Excelente,27,9800.0,9800.0,12740.0,2940.0
2065,243,RJ,Excelente,28,15000.0,9800.0,16500.0,1500.0
2066,246,SC,Excelente,35,17500.0,9800.0,19250.0,1750.0
2067,249,SP,Excelente,48,18300.0,9800.0,20130.0,1830.0
2068,250,MG,Excelente,51,1800.0,9800.0,2340.0,540.0
2069,252,PR,Excelente,55,2200.0,9800.0,2860.0,660.0
2070,254,SP,Excelente,62,11500.0,9800.0,12650.000000000002,1150.0000000000018
2071,255,RJ,Excelente,65,3100.0,9800.0,4030.0,930.0
2072,257,SP,Excelente,23,15000.0,9800.0,16500.0,1500.0
2073,260,PR,Excelente,32,17500.0,9800.0,19250.0,1750.0
2074,263,MG,Excelente,45,18300.0,9800.0,20130.0,1830.0
2075,264,SC,Excelente,48,1800.0,9800.0,2340.0,540.0
2076,266,RJ,Excelente,53,2200.0,9800.0,2860.0,660.0
2077,268,MG,Excelente,57,11500.0,9800.0,12650.000000000002,1150.0000000000018
2078,269,SC,Excelente,62,3100.0,9800.0,4030.0,930.0
2079,273,RJ,Excelente,25,2200.0,9800.0,2860.0,660.0
2080,275,MG,Excelente,28,11500.0,9800.0,12650.000000000002,1150.0000000000018
2081,276,SC,Excelente,30,3100.0,9800.0,4030.0,930.0
2082,280,MG,Excelente,45,9800.0,9800.0,12740.0,2940.0
2083,281,SC,Excelente,48,15000.0,9800.0,16500.0,1500.0
2084,284,SP,Excelente,55,17500.0,9800.0,19250.0,1750.0
2085,287,PR,Excelente,65,18300.0,9800.0,20130.0,1830.0
2086,289,SP,Excelente,23,15000.0,9800.0,16500.0,1500.0
2087,292,MG,Excelente,28,17500.0,9800.0,19250.0,1750.0
2088,295,RJ,Excelente,35,18300.0,9800.0,20130.0,1830.0
2089,296,SP,Excelente,42,1800.0,9800.0,2340.0,540.0
2090,298,SC,Excelente,48,2200.0,9800.0,2860.0,660.0
2091,300,RJ,Excelente,53,11500.0,9800.0,12650.000000000002,1150.0000000000018
2092,301,SP,Excelente,55,3100.0,9800.0,4030.0,930.0
2093,303,SC,Excelente,62,1800.0,9800.0,2340.0,540.0
2094,307,RJ,Excelente,25,11500.0,9800.0,12650.000000000002,1150.0000000000018
2095,308,SP,Excelente,27,3100.0,9800.0,4030.0,930.0
2096,312,RJ,Excelente,35,9800.0,9800.0,12740.0,2940.0
2097,313,SP,Excelente,42,15000.0,9800.0,16500.0,1500.0
2098,316,PR,Excelente,51,17500.0,9800.0,19250.0,1750.0
2099,319,MG,Excelente,57,18300.0,9800.0,20130.0,1830.0
2100,320,SC,Excelente,62,1800.0,9800.0,2340.0,540.0
2101,321,PR,Excelente,65,15000.0,9800.0,16500.0,1500.0
2102,324,RJ,Excelente,25,17500.0,9800.0,19250.0,1750.0
2103,327,SC,Excelente,30,18300.0,9800.0,20130.0,1830.0
2104,328,PR,Excelente,32,1800.0,9800.0,2340.0,540.0
2105,330,SP,Excelente,42,2200.0,9800.0,2860.0,660.0
2106,332,SC,Excelente,48,11500.0,9800.0,12650.000000000002,1150.0000000000018
2107,333,PR,Excelente,51,3100.0,9800.0,4030.0,930.0
2108,335,SP,Excelente,28,1800.0,9800.0,2340.0,540.0
2109,337,SC,Excelente,32,2200.0,9800.0,2860.0,660.0
2110,339,RJ,Excelente,42,11500.0,9800.0,12650.000000000002,1150.0000000000018
2111,340,SP,Excelente,45,3100.0,9800.0,4030.0,930.0
2112,344,SC,Excelente,55,9800.0,9800.0,12740.0,2940.0
2113,345,PR,Excelente,57,15000.0,9800.0,16500.0,1500.0
2114,351,RJ,Excelente,27,18300.0,9800.0,20130.0,1830.0
2115,352,SP,Excelente,28,1800.0,9800.0,2340.0,540.0
2116,353,MG,Excelente,30,1800.0,9800.0,2340.0,540.0
2117,355,PR,Excelente,35,2200.0,9800.0,2860.0,660.0
2118,357,SP,Excelente,45,11500.0,9800.0,12650.000000000002,1150.0000000000018
2119,358,RJ,Excelente,48,3100.0,9800.0,4030.0,930.0
2120,362,PR,Excelente,57,9800.0,9800.0,12740.0,2940.0
2121,363,RJ,Excelente,62,15000.0,9800.0,16500.0,1500.0
2122,366,SC,Excelente,23,17500.0,9800.0,19250.0,1750.0
2123,369,SP,Excelente,28,18300.0,9800.0,20130.0,1830.0
2124,370,MG,Excelente,30,1800.0,9800.0,2340.0,540.0
2125,372,PR,Excelente,35,2200.0,9800.0,2860.0,660.0
2126,374,SP,Excelente,45,11500.0,9800.0,12650.000000000002,1150.0000000000018
2127,375,RJ,Excelente,48,3100.0,9800.0,4030.0,930.0
2128,376,SP,Excelente,51,1800.0,9800.0,2340.0,540.0
2129,378,SC,Excelente,55,2200.0,9800.0,2860.0,660.0
2130,380,RJ,Excelente,62,11500.0,9800.0,12650.000000000002,1150.0000000000018
2131,381,SP,Excelente,65,3100.0,9800.0,4030.0,930.0
2132,385,RJ,Excelente,27,9800.0,9800.0,12740.0,2940.0
2133,386,SP,Excelente,28,15000.0,9800.0,16500.0,1500.0
2134,389,PR,Excelente,35,17500.0,9800.0,19250.0,1750.0
2135,392,RJ,Excelente,48,18300.0,9800.0,20130.0,1830.0
2136,393,SP,Excelente,51,1800.0,9800.0,2340.0,540.0
2137,395,SC,Excelente,55,2200.0,9800.0,2860.0,660.0
2138,397,RJ,Excelente,62,11500.0,9800.0,12650.000000000002,1150.0000000000018
2139,398,SP,Excelente,65,3100.0,9800.0,4030.0,930.0
2140,401,PR,Excelente,25,2200.0,9800.0,2860.0,660.0
2141,403,SP,Excelente,28,11500.0,9800.0,12650.000000000002,1150.0000000000018
2142,404,MG,Excelente,30,3100.0,9800.0,4030.0,930.0
2143,408,SP,Excelente,45,9800.0,9800.0,12740.0,2940.0
2144,409,RJ,Excelente,48,15000.0,9800.0,16500.0,1500.0
2145,412,SC,Excelente,28,17500.0,9800.0,19250.0,1750.0
2146,415,SP,Excelente,35,18300.0,9800.0,20130.0,1830.0
2147,416,MG,Excelente,42,1800.0,9800.0,2340.0,540.0
2148,418,PR,Excelente,48,2200.0,9800.0,2860.0,660.0
2149,420,SP,Excelente,53,11500.0,9800.0,12650.000000000002,1150.0000000000018
2150,421,MG,Excelente,55,3100.0,9800.0,4030.0,930.0
2151,422,SC,Excelente,57,1800.0,9800.0,2340.0,540.0
2152,424,RJ,Excelente,65,2200.0,9800.0,2860.0,660.0
2153,426,RJ,Excelente,23,11500.0,9800.0,12650.000000000002,1150.0000000000018
2154,427,SP,Excelente,25,3100.0,9800.0,4030.0,930.0
2155,431,RJ,Excelente,32,9800.0,9800.0,12740.0,2940.0
2156,432,SP,Excelente,35,15000.0,9800.0,16500.0,1500.0
2157,435,PR,Excelente,48,17500.0,9800.0,19250.0,1750.0
2158,438,MG,Excelente,55,18300.0,9800.0,20130.0,1830.0
2159,439,SC,Excelente,57,1800.0,9800.0,2340.0,540.0
2160,441,RJ,Excelente,65,2200.0,9800.0,2860.0,660.0
2161,443,RJ,Excelente,23,11500.0,9800.0,12650.000000000002,1150.0000000000018
2162,444,SP,Excelente,25,3100.0,9800.0,4030.0,930.0
2163,445,MG,Excelente,27,1800.0,9800.0,2340.0,540.0
2164,447,PR,Excelente,30,2200.0,9800.0,2860.0,660.0
2165,449,SP,Excelente,35,11500.0,9800.0,12650.000000000002,1150.0000000000018
2166,450,MG,Excelente,42,3100.0,9800.0,4030.0,930.0
2167,454,SP,Excelente,53,9800.0,9800.0,12740.0,2940.0
2168,455,MG,Excelente,55,15000.0,9800.0,16500.0,1500.0
2169,458,RJ,Excelente,65,17500.0,9800.0,19250.0,1750.0
2170,461,SP,Excelente,25,18300.0,9800.0,20130.0,1830.0
2171,462,MG,Excelente,27,1800.0,9800.0,2340.0,540.0
2172,464,PR,Excelente,30,2200.0,9800.0,2860.0,660.0
2173,466,SP,Excelente,35,11500.0,9800.0,12650.000000000002,1150.0000000000018
2174,467,MG,Excelente,42,3100.0,9800.0,4030.0,930.0
2175,468,SC,Excelente,45,1800.0,9800.0,2340.0,540.0
2176,470,RJ,Excelente,51,2200.0,9800.0,2860.0,660.0
2177,472,MG,Excelente,55,11500.0,9800.0,12650.000000000002,1150.0000000000018
2178,473,SC,Excelente,57,3100.0,9800.0,4030.0,930.0
2179,477,RJ,Excelente,23,9800.0,9800.0,12740.0,2940.0
2180,478,SP,Excelente,25,15000.0,9800.0,16500.0,1500.0
2181,481,PR,Excelente,30,17500.0,9800.0,19250.0,1750.0
2182,484,MG,Excelente,42,18300.0,9800.0,20130.0,1830.0
2183,485,SC,Excelente,45,1800.0,9800.0,2340.0,540.0
2184,487,RJ,Excelente,51,2200.0,9800.0,2860.0,660.0
2185,489,MG,Excelente,28,11500.0,9800.0,12650.000000000002,1150.0000000000018
2186,490,SC,Excelente,30,3100.0,9800.0,4030.0,930.0
2187,491,PR,Excelente,32,1800.0,9800.0,2340.0,540.0
2188,493,SP,Excelente,42,2200.0,9800.0,2860.0,660.0
2189,495,SP,Excelente,48,11500.0,9800.0,12650.000000000002,1150.0000000000018
2190,496,MG,Excelente,51,3100.0,9800.0,4030.0,930.0
2191,500,SP,Excelente,62,9800.0,9800.0,12740.0,2940.0
2192,501,MG,Excelente,65,15000.0,9800.0,16500.0,1500.0
2193,504,RJ,Excelente,25,17500.0,9800.0,19250.0,1750.0
2194,507,SC,Excelente,30,18300.0,9800.0,20130.0,1830.0
2195,508,PR,Excelente,32,1800.0,9800.0,2340.0,540.0
2196,510,SP,Excelente,42,2200.0,9800.0,2860.0,660.0
2197,512,RJ,Excelente,48,11500.0,9800.0,12650.000000000002,1150.0000000000018
2198,513,PR,Excelente,51,3100.0,9800.0,4030.0,930.0
2199,514,RJ,Excelente,53,1800.0,9800.0,2340.0,540.0
2200,516,RJ,Excelente,57,2200.0,9800.0,2860.0,660.0
2201,518,PR,Excelente,65,11500.0,9800.0,12650.000000000002,1150.0000000000018
2202,523,PR,Excelente,28,9800.0,9800.0,12740.0,2940.0
2203,524,RJ,Excelente,30,15000.0,9800.0,16500.0,1500.0
2204,527,RJ,Excelente,42,17500.0,9800.0,19250.0,1750.0
2205,530,SP,Excelente,51,18300.0,9800.0,20130.0,1830.0
2206,531,RJ,Excelente,53,1800.0,9800.0,2340.0,540.0
2207,533,PR,Excelente,57,2200.0,9800.0,2860.0,660.0
2208,535,SP,Excelente,65,11500.0,9800.0,12650.000000000002,1150.0000000000018
2209,537,RJ,Excelente,23,1800.0,9800.0,2340.0,540.0
2210,539,RJ,Excelente,27,2200.0,9800.0,2860.0,660.0
2211,541,RJ,Excelente,30,11500.0,9800.0,12650.000000000002,1150.0000000000018
2212,542,RJ,Excelente,32,3100.0,9800.0,4030.0,930.0
2213,546,PR,Excelente,48,9800.0,9800.0,12740.0,2940.0
2214,547,RJ,Excelente,51,15000.0,9800.0,16500.0,1500.0
2215,550,RJ,Excelente,57,17500.0,9800.0,19250.0,1750.0
2216,554,RJ,Excelente,23,1800.0,9800.0,2340.0,540.0
2217,556,PR,Excelente,27,2200.0,9800.0,2860.0,660.0
2218,558,RJ,Excelente,30,11500.0,9800.0,12650.000000000002,1150.0000000000018
2219,559,RJ,Excelente,32,3100.0,9800.0,4030.0,930.0
2220,560,PR,Excelente,35,1800.0,9800.0,2340.0,540.0
2221,562,SP,Excelente,45,2200.0,9800.0,2860.0,660.0
2222,564,RJ,Excelente,51,11500.0,9800.0,12650.000000000002,1150.0000000000018
2223,565,PR,Excelente,42,3100.0,9800.0,4030.0,930.0
2224,569,RJ,Excelente,48,9800.0,9800.0,12740.0,2940.0
2225,570,PR,Excelente,51,15000.0,9800.0,16500.0,1500.0
2226,573,RJ,Excelente,48,17500.0,9800.0,19250.0,1750.0
2227,576,RJ,Excelente,51,18300.0,9800.0,20130.0,1830.0
2228,577,RJ,Excelente,48,1800.0,9800.0,2340.0,540.0
2229,579,SP,Excelente,48,2200.0,9800.0,2860.0,660.0
2230,581,RJ,Excelente,48,11500.0,9800.0,12650.000000000002,1150.0000000000018
2231,582,PR,Excelente,51,3100.0,9800.0,4030.0,930.0
2232,585,SC,Excelente,25,2200.0,9800.0,2860.0,660.0
2233,587,RJ,Excelente,28,11500.0,9800.0,12650.000000000002,1150.0000000000018
2234,588,SP,Excelente,30,3100.0,9800.0,4030.0,930.0
2235,592,RJ,Excelente,45,9800.0,9800.0,12740.0,2940.0
2236,593,SP,Excelente,48,15000.0,9800.0,16500.0,1500.0
2237,596,PR,Excelente,55,17500.0,9800.0,19250.0,1750.0
2238,599,RJ,Excelente,65,18300.0,9800.0,20130.0,1830.0
2239,602,SC,Excelente,25,2200.0,9800.0,2860.0,660.0
2240,604,RJ,Excelente,28,11500.0,9800.0,12650.000000000002,1150.0000000000018
2241,605,SP,Excelente,30,3100.0,9800.0,4030.0,930.0
2242,609,RJ,Excelente,45,9800.0,9800.0,12740.0,2940.0
2243,610,SP,Excelente,48,15000.0,9800.0,16500.0,1500.0
2244,613,PR,Excelente,55,17500.0,9800.0,19250.0,1750.0
2245,616,RJ,Excelente,65,18300.0,9800.0,20130.0,1830.0
2246,619,SC,Excelente,25,2200.0,9800.0,2860.0,660.0
2247,621,RJ,Excelente,28,11500.0,9800.0,12650.000000000002,1150.0000000000018
2248,622,SP,Excelente,30,3100.0,9800.0,4030.0,930.0
2249,626,RJ,Excelente,45,9800.0,9800.0,12740.0,2940.0
2250,627,SP,Excelente,48,15000.0,9800.0,16500.0,1500.0
2251,630,PR,Excelente,55,17500.0,9800.0,19250.0,1750.0
2252,633,RJ,Excelente,65,18300.0,9800.0,20130.0,1830.0
2253,636,SC,Excelente,25,2200.0,9800.0,2860.0,660.0
2254,638,RJ,Excelente,28,11500.0,9800.0,12650.000000000002,1150.0000000000018
2255,639,SP,Excelente,30,3100.0,9800.0,4030.0,930.0
2256,643,RJ,Excelente,45,9800.0,9800.0,12740.0,2940.0
2257,644,SP,Excelente,48,15000.0,9800.0,16500.0,1500.0
2258,647,PR,Excelente,55,17500.0,9800.0,19250.0,1750.0
2259,650,RJ,Excelente,65,18300.0,9800.0,20130.0,1830.0
2260,653,SC,Excelente,25,2200.0,9800.0,2860.0,660.0
2261,655,RJ,Excelente,28,11500.0,9800.0,12650.000000000002,1150.0000000000018
2262,656,SP,Excelente,30,3100.0,9800.0,4030.0,930.0
2263,660,RJ,Excelente,45,9800.0,9800.0,12740.0,2940.0
2264,661,SP,Excelente,48,15000.0,9800.0,16500.0,1500.0
2265,664,PR,Excelente,55,17500.0,9800.0,19250.0,1750.0
2266,667,RJ,Excelente,65,18300.0,9800.0,20130.0,1830.0
2267,670,SC,Excelente,25,2200.0,9800.0,2860.0,660.0
2268,672,RJ,Excelente,28,11500.0,9800.0,12650.000000000002,1150.0000000000018
2269,673,SP,Excelente,30,3100.0,9800.0,4030.0,930.0
2270,677,RJ,Excelente,45,9800.0,9800.0,12740.0,2940.0
2271,678,SP,Excelente,48,15000.0,9800.0,16500.0,1500.0
2272,681,PR,Excelente,55,17500.0,9800.0,19250.0,1750.0
2273,684,RJ,Excelente,65,18300.0,9800.0,20130.0,1830.0
2274,687,SC,Excelente,25,2200.0,9800.0,2860.0,660.0
2275,689,RJ,Excelente,28,11500.0,9800.0,12650.000000000002,1150.0000000000018
2276,690,SP,Excelente,30,3100.0,9800.0,4030.0,930.0
2277,694,RJ,Excelente,45,9800.0,9800.0,12740.0,2940.0
2278,695,SP,Excelente,48,15000.0,9800.0,16500.0,1500.0
2279,698,PR,Excelente,55,17500.0,9800.0,19250.0,1750.0
2280,701,RJ,Excelente,65,18300.0,9800.0,20130.0,1830.0
2281,704,SC,Excelente,25,2200.0,9800.0,2860.0,660.0
2282,706,RJ,Excelente,28,11500.0,9800.0,12650.000000000002,1150.0000000000018
2283,707,SP,Excelente,30,3100.0,9800.0,4030.0,930.0
2284,711,RJ,Excelente,45,9800.0,9800.0,12740.0,2940.0
2285,712,SP,Excelente,48,15000.0,9800.0,16500.0,1500.0
2286,715,PR,Excelente,55,17500.0,9800.0,19250.0,1750.0
2287,718,RJ,Excelente,65,18300.0,9800.0,20130.0,1830.0
2288,721,SC,Excelente,25,2200.0,9800.0,2860.0,660.0
2289,723,RJ,Excelente,28,11500.0,9800.0,12650.000000000002,1150.0000000000018
2290,724,SP,Excelente,30,3100.0,9800.0,4030.0,930.0
2291,728,RJ,Excelente,45,9800.0,9800.0,12740.0,2940.0
2292,729,SP,Excelente,48,15000.0,9800.0,16500.0,1500.0
2293,732,PR,Excelente,55,17500.0,9800.0,19250.0,1750.0
2294,735,RJ,Excelente,65,18300.0,9800.0,20130.0,1830.0
2295,738,SC,Excelente,25,2200.0,9800.0,2860.0,660.0
2296,740,RJ,Excelente,28,11500.0,9800.0,12650.000000000002,1150.0000000000018
2297,741,SP,Excelente,30,3100.0,9800.0,4030.0,930.0
2298,743,SC,Excelente,35,1800.0,9800.0,2340.0,540.0
2299,745,RJ,Excelente,45,2200.0,9800.0,2860.0,660.0
2300,747,MG,Excelente,51,11500.0,9800.0,12650.000000000002,1150.0000000000018
2301,748,SC,Excelente,53,3100.0,9800.0,4030.0,930.0
2302,752,RJ,Excelente,65,9800.0,9800.0,12740.0,2940.0
2303,756,PR,Excelente,26,17500.0,9800.0,19250.0,1750.0
2304,759,MG,Excelente,32,18300.0,9800.0,20130.0,1830.0
2305,760,SC,Excelente,35,1800.0,9800.0,2340.0,540.0
2306,762,RJ,Excelente,45,2200.0,9800.0,2860.0,660.0
2307,764,MG,Excelente,51,11500.0,9800.0,12650.000000000002,1150.0000000000018
2308,765,SC,Excelente,53,3100.0,9800.0,4030.0,930.0
2309,767,RJ,Excelente,57,1800.0,9800.0,2340.0,540.0
2310,769,RJ,Excelente,65,2200.0,9800.0,2860.0,660.0
2311,771,MG,Excelente,23,11500.0,9800.0,12650.000000000002,1150.0000000000018
2312,772,SC,Excelente,25,3100.0,9800.0,4030.0,930.0
2313,776,MG,Excelente,32,9800.0,9800.0,12740.0,2940.0
2314,777,SC,Excelente,35,15000.0,9800.0,16500.0,1500.0
2315,780,SP,Excelente,48,17500.0,9800.0,19250.0,1750.0
2316,783,PR,Excelente,55,18300.0,9800.0,20130.0,1830.0
2317,784,RJ,Excelente,57,1800.0,9800.0,2340.0,540.0
2318,786,RJ,Excelente,65,2200.0,9800.0,2860.0,660.0
2319,788,MG,Excelente,23,11500.0,9800.0,12650.000000000002,1150.0000000000018
2320,789,SC,Excelente,25,3100.0,9800.0,4030.0,930.0
2321,791,RJ,Excelente,28,1800.0,9800.0,2340.0,540.0
2322,793,MG,Excelente,32,2200.0,9800.0,2860.0,660.0
2323,795,PR,Excelente,42,11500.0,9800.0,12650.000000000002,1150.0000000000018
2324,796,RJ,Excelente,45,3100.0,9800.0,4030.0,930.0
2325,800,PR,Excelente,55,9800.0,9800.0,12740.0,2940.0
2326,801,RJ,Excelente,57,15000.0,9800.0,16500.0,1500.0
2327,807,PR,Excelente,27,18300.0,9800.0,20130.0,1830.0
2328,808,RJ,Excelente,28,1800.0,9800.0,2340.0,540.0
2329,810,MG,Excelente,32,2200.0,9800.0,2860.0,660.0
2330,812,PR,Excelente,42,11500.0,9800.0,12650.000000000002,1150.0000000000018
2331,813,RJ,Excelente,45,3100.0,9800.0,4030.0,930.0
2332,815,MG,Excelente,51,1800.0,9800.0,2340.0,540.0
2333,817,PR,Excelente,55,2200.0,9800.0,2860.0,660.0
2334,819,SP,Excelente,62,11500.0,9800.0,12650.000000000002,1150.0000000000018
2335,820,RJ,Excelente,65,3100.0,9800.0,4030.0,930.0
2336,824,PR,Excelente,27,9800.0,9800.0,12740.0,2940.0
2337,825,RJ,Excelente,28,15000.0,9800.0,16500.0,1500.0
2338,828,SC,Excelente,35,17500.0,9800.0,19250.0,1750.0
2339,831,SP,Excelente,48,18300.0,9800.0,20130.0,1830.0
2340,832,MG,Excelente,51,1800.0,9800.0,2340.0,540.0
2341,834,PR,Excelente,55,2200.0,9800.0,2860.0,660.0
2342,836,SP,Excelente,62,11500.0,9800.0,12650.000000000002,1150.0000000000018
2343,837,RJ,Excelente,65,3100.0,9800.0,4030.0,930.0
2344,839,SP,Excelente,23,15000.0,9800.0,16500.0,1500.0
